"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","baseline_score","treated","treatment_score","total_score","resub"
8978,1,1,5,0.19,2,3,1.36,1,2,1,784.794874051873,0,0,784.794874051873,1
8979,2,2,4,0.63,3,5,3.26,1,1,3,711.994874051873,1,307.887337105438,1019.88221115731,1
8980,1,2,6,0.27,1,3,4.23,0,1,3,1098.69487405187,1,181.013371758689,1279.70824581056,1
8981,2,1,2,0.55,2,3,0.31,0,2,1,489.094874051873,1,241.621028260777,730.71590231265,1
8982,2,2,1,0.23,1,3,2.31,1,1,4,427.494874051873,1,332.890977940475,760.385851992348,1
8983,1,2,3,0.42,3,5,4.44,1,1,2,628.694874051873,0,0,628.694874051873,1
8984,2,3,7,0.91,2,7,0.97,1,1,2,918.894874051873,0,0,918.894874051873,1
8985,1,3,4,0.3,1,7,0.08,1,1,3,550.094874051873,1,264.469027844612,814.563901896485,1
8986,2,5,1,0.79,2,4,2.23,0,1,3,411.294874051873,1,169.85515788772,581.150031939593,1
8987,1,3,4,0.66,1,2,2.81,1,2,3,783.394874051873,0,0,783.394874051873,1
8988,2,5,5,0.5,1,2,0.98,1,2,3,786.094874051873,0,0,786.094874051873,1
8989,1,4,7,0.84,1,7,3.67,0,2,3,1249.79487405187,1,107.391304291321,1357.18617834319,1
8990,1,2,1,0.05,1,3,1.99,1,2,4,438.094874051873,1,248.63978967897,686.734663730843,1
8991,2,3,1,0.71,2,2,0.59,1,2,3,233.894874051873,0,0,233.894874051873,0
8992,2,3,0,0.68,1,2,1.78,0,1,3,279.494874051873,1,115.367226152014,394.862100203887,1
8993,1,4,1,0.97,2,7,0.3,1,1,3,203.194874051873,1,235.248931518334,438.443805570207,1
8994,2,4,4,0.24,1,7,1.42,1,1,2,609.294874051873,1,187.50323826915,796.798112321023,1
8995,2,2,0,0.61,2,7,2.08,1,2,3,240.394874051873,1,198.030832352839,438.425706404712,1
8996,2,3,5,0.19,3,2,3.95,1,2,2,794.294874051873,1,97.7784448372815,892.073318889155,1
8997,1,5,0,0.33,1,2,3.74,0,1,3,331.994874051873,0,0,331.994874051873,0
8998,1,2,0,0.64,1,7,2.2,0,1,2,355.294874051873,1,237.883834011313,593.178708063186,1
8999,1,2,0,0.02,2,7,4.41,1,1,2,230.194874051873,1,277.059462112509,507.254336164382,1
9000,1,2,0,0.1,2,5,1.15,1,2,3,127.594874051873,0,0,127.594874051873,0
9001,1,4,6,0.91,1,5,3.66,1,2,4,1148.39487405187,0,0,1148.39487405187,1
9002,2,2,4,0.07,1,4,3.39,1,1,2,825.694874051873,1,294.480993465865,1120.17586751774,1
9003,2,1,1,0.42,1,3,1.93,0,2,1,538.194874051873,1,190.319129148561,728.514003200434,1
9004,1,3,3,0.52,2,2,0.53,1,2,3,436.194874051873,1,91.5690347866437,527.763908838517,1
9005,1,3,2,0.15,1,5,3.14,1,2,2,503.594874051873,1,164.85159655961,668.446470611482,1
9006,2,1,2,0.34,3,5,3.52,1,1,1,517.294874051873,1,400.652424245311,917.947298297184,1
9007,1,3,5,0.44,1,4,0.79,1,1,2,798.794874051873,0,0,798.794874051873,1
9008,1,1,5,0.55,1,3,2.79,1,2,1,1003.09487405187,1,256.375532224683,1259.47040627656,1
9009,1,2,1,0.43,1,2,3.51,0,1,3,508.494874051873,0,0,508.494874051873,1
9010,2,1,2,0.69,1,2,0.58,0,2,1,620.794874051873,0,0,620.794874051873,1
9011,2,4,5,0.54,1,3,0.14,1,2,3,749.294874051873,0,0,749.294874051873,1
9012,1,4,1,0.47,1,7,0.08,0,2,3,332.194874051873,0,0,332.194874051873,0
9013,1,2,1,0.57,2,4,0.83,1,1,2,317.694874051873,1,270.443775243661,588.138649295534,0
9014,1,3,1,0.54,2,3,4.98,0,2,3,486.294874051873,0,0,486.294874051873,1
9015,1,4,6,0.9,2,4,3.59,0,2,2,1118.59487405187,1,119.081506808121,1237.67638085999,1
9016,1,3,3,0.54,1,5,4.7,0,1,2,752.294874051873,0,0,752.294874051873,1
9017,1,6,7,0.76,3,1,0.84,1,2,5,1082.89487405187,0,0,1082.89487405187,1
9018,2,2,6,0.13,2,6,4.88,1,2,3,1007.99487405187,0,0,1007.99487405187,1
9019,2,3,5,0.7,2,5,3.43,1,2,2,834.594874051873,0,0,834.594874051873,1
9020,2,1,2,0.87,1,3,2.17,0,1,1,673.694874051873,0,0,673.694874051873,1
9021,1,3,3,0.36,1,4,0.35,0,1,3,591.394874051873,0,0,591.394874051873,1
9022,1,1,6,0.78,2,1,3.72,1,2,1,1174.49487405187,0,0,1174.49487405187,1
9023,2,3,4,0.23,2,2,4.9,1,2,2,731.994874051873,0,0,731.994874051873,1
9024,2,2,3,0.73,2,4,0.58,0,2,3,660.994874051873,1,174.627675544382,835.622549596255,1
9025,1,2,5,0.01,1,5,4.32,0,2,4,1064.39487405187,1,248.489635492639,1312.88450954451,1
9026,1,3,4,0.1,1,2,0.41,0,1,3,595.594874051873,1,90.5003813222521,686.095255374125,1
9027,2,3,2,0.42,2,7,2.82,1,1,2,372.694874051873,0,0,372.694874051873,0
9028,2,3,3,0.81,1,6,2.32,1,2,3,663.394874051873,0,0,663.394874051873,1
9029,2,3,4,0.11,1,5,3.84,0,1,2,768.394874051873,1,173.529522950317,941.92439700219,1
9030,1,3,6,0.02,2,1,0.89,0,1,4,879.194874051873,1,274.371314799147,1153.56618885102,1
9031,2,1,5,0.74,1,1,0.07,0,1,1,976.794874051873,0,0,976.794874051873,1
9032,2,5,1,0.58,2,4,3.61,1,2,4,507.994874051873,0,0,507.994874051873,1
9033,1,3,1,0.69,1,1,3.1,0,2,3,591.794874051873,1,58.2971710243095,650.092045076183,0
9034,2,3,7,0.94,1,2,3.95,1,1,3,1171.79487405187,0,0,1171.79487405187,1
9035,2,1,4,0.05,1,6,3.09,0,2,1,893.094874051873,0,0,893.094874051873,1
9036,1,2,6,0.59,2,6,0.82,0,2,2,919.794874051873,0,0,919.794874051873,1
9037,1,1,3,0.4,2,1,2.1,0,1,1,704.094874051873,1,294.26744124483,998.362315296703,1
9038,1,2,4,0.8,1,7,0.02,0,1,3,727.094874051873,0,0,727.094874051873,1
9039,1,3,2,0.36,2,2,0.56,0,2,2,356.894874051873,0,0,356.894874051873,0
9040,1,2,5,0.86,1,7,1.88,0,2,4,1052.89487405187,0,0,1052.89487405187,1
9041,1,3,7,0.14,1,6,4.35,1,1,2,1087.79487405187,0,0,1087.79487405187,1
9042,1,2,5,0.84,1,1,3,0,1,4,1136.29487405187,1,345.705300474237,1482.00017452611,1
9043,1,4,5,0.7,1,7,4.1,0,2,3,1023.09487405187,0,0,1023.09487405187,0
9044,1,1,1,0.82,1,1,0.04,0,2,1,575.694874051873,1,232.206523791519,807.901397843392,1
9045,1,3,7,0.89,1,4,2.66,0,2,2,1285.79487405187,1,99.3450207300807,1385.13989478195,1
9046,2,3,4,0.29,2,2,1.88,1,2,4,648.794874051873,0,0,648.794874051873,1
9047,1,2,7,0.36,3,4,1.48,1,1,2,1012.89487405187,0,0,1012.89487405187,1
9048,2,3,2,0.79,2,1,2.48,1,1,4,543.794874051873,0,0,543.794874051873,1
9049,1,6,7,0.77,1,6,1.64,1,1,5,1094.19487405187,1,207.119804132951,1301.31467818482,1
9050,1,3,3,0.21,1,2,2.79,1,2,2,608.894874051873,1,92.4172860325438,701.312160084417,1
9051,2,6,0,0.23,2,5,0.71,1,2,5,122.494874051873,1,128.706494015665,251.201368067538,1
9052,1,1,2,0.48,2,5,2.69,1,2,1,543.994874051873,1,324.379855967399,868.374730019272,1
9053,2,4,4,0.09,1,7,0.33,1,2,4,645.294874051873,0,0,645.294874051873,1
9054,1,6,0,0.14,1,4,4.51,0,2,3,475.794874051873,1,85.4945740168827,561.289448068756,1
9055,2,3,3,0.07,1,1,4.33,0,1,2,752.694874051873,1,139.437733763481,892.132607815354,1
9056,1,2,4,0.12,1,5,3.17,0,2,2,846.194874051873,0,0,846.194874051873,1
9057,1,4,2,0.76,1,5,3.21,0,2,4,701.394874051873,0,0,701.394874051873,1
9058,2,5,0,0.07,1,2,0.34,1,2,2,123.194874051873,0,0,123.194874051873,0
9059,1,2,1,0.56,1,3,3.18,1,2,3,503.894874051873,1,159.150972558999,663.045846610871,1
9060,2,3,4,0.56,2,1,4.86,1,2,2,852.894874051873,0,0,852.894874051873,1
9061,2,3,4,0.44,2,5,3.83,0,2,2,760.794874051873,0,0,760.794874051873,1
9062,2,6,4,0.89,1,1,0.77,1,2,5,851.294874051873,1,160.109695956693,1011.40457000857,1
9063,2,3,6,0.95,1,3,1.61,1,2,2,991.094874051873,1,110.380490433935,1101.47536448581,1
9064,1,3,4,0.04,2,7,3.22,1,1,2,573.294874051873,1,219.554895278531,792.849769330404,1
9065,2,2,3,0.08,2,1,4.22,0,2,3,758.494874051873,1,167.66850845325,926.163382505123,1
9066,1,2,2,0.3,1,3,0.06,0,2,3,484.094874051873,1,65.0534703238184,549.148344375691,1
9067,1,5,5,0.57,2,7,4.84,1,2,3,888.194874051873,0,0,888.194874051873,1
9068,1,4,4,0.92,2,4,2.08,1,2,3,760.694874051873,0,0,760.694874051873,1
9069,1,3,0,0.16,1,4,3.43,0,1,3,374.394874051873,1,153.662092772108,528.056966823981,1
9070,2,6,0,0.56,1,4,0.57,1,1,5,288.394874051873,0,0,288.394874051873,0
9071,1,1,2,0.17,1,6,2.25,1,2,1,581.694874051873,1,330.161238093809,911.856112145682,1
9072,1,3,0,0.82,1,7,0.05,1,1,3,156.194874051873,1,230.344262778659,386.539136830532,1
9073,1,2,1,0.08,2,7,3.32,0,1,3,353.494874051873,1,263.041670992127,616.536545043999,1
9074,2,2,2,0.02,1,4,4.41,1,2,2,690.194874051873,0,0,690.194874051873,1
9075,2,4,6,0.75,1,3,1.62,1,2,3,965.594874051873,1,103.849163041057,1069.44403709293,1
9076,2,3,0,0.92,2,2,0.29,1,2,2,131.194874051873,1,107.161961347405,238.356835399278,0
9077,1,2,0,0.79,2,1,2.91,0,1,3,390.294874051873,1,241.394804283068,631.689678334941,1
9078,2,1,3,0.76,1,2,3.23,1,2,1,822.394874051873,0,0,822.394874051873,1
9079,1,3,2,0.08,2,6,3.46,0,2,2,465.494874051873,0,0,465.494874051873,1
9080,1,3,2,0.05,1,1,3.41,0,2,3,639.094874051873,1,81.8008256682073,720.89569972008,1
9081,2,3,6,0.22,1,2,2.98,1,1,2,914.694874051873,0,0,914.694874051873,1
9082,2,1,5,0.89,1,5,2.01,0,1,1,1013.29487405187,0,0,1013.29487405187,1
9083,2,2,1,0.47,2,4,4.62,1,2,3,544.194874051873,0,0,544.194874051873,1
9084,1,2,1,0.46,2,5,0.88,1,1,3,225.894874051873,1,293.072093066001,518.966967117874,1
9085,2,1,2,0.44,3,4,4.22,0,2,1,750.294874051873,1,259.558455429144,1009.85332948102,1
9086,1,1,3,0.45,2,2,4.63,1,2,1,752.094874051873,0,0,752.094874051873,1
9087,1,3,6,0.42,1,4,0.14,0,2,2,983.694874051873,0,0,983.694874051873,1
9088,1,3,1,0.78,2,1,2.1,1,1,3,348.494874051873,0,0,348.494874051873,0
9089,2,5,6,0.58,1,6,2.01,0,1,3,967.994874051873,0,0,967.994874051873,1
9090,1,4,2,0.64,1,4,3.65,1,1,4,682.794874051873,1,317.873755342708,1000.66862939458,1
9091,1,3,0,0.5,2,2,0.96,0,1,4,175.094874051873,0,0,175.094874051873,0
9092,2,2,2,0.76,2,2,3.99,0,1,2,590.394874051873,0,0,590.394874051873,1
9093,1,6,2,0.83,2,1,0.86,0,1,5,522.994874051873,1,140.155387625033,663.150261676906,1
9094,1,3,5,0.56,3,1,4.31,0,2,3,995.394874051873,1,72.9452172038379,1068.34009125571,1
9095,1,3,7,0.93,1,3,0.48,0,2,2,1101.99487405187,0,0,1101.99487405187,1
9096,2,3,3,0.49,1,4,3.08,0,2,3,794.794874051873,0,0,794.794874051873,1
9097,2,3,1,0.4,3,4,1.49,0,1,4,383.594874051873,0,0,383.594874051873,1
9098,2,4,3,0.56,1,7,4.46,1,2,3,737.894874051873,0,0,737.894874051873,1
9099,1,1,7,0.25,2,1,0.75,0,1,1,1077.09487405187,1,312.576611501369,1389.67148555324,1
9100,2,4,3,0.41,2,7,2.11,0,1,3,505.894874051873,1,164.452229323997,670.34710337587,1
9101,2,4,7,0.91,1,2,3.05,1,2,3,1172.89487405187,0,0,1172.89487405187,1
9102,1,2,3,0.09,2,2,4.77,1,2,4,712.294874051873,0,0,712.294874051873,1
9103,2,5,4,0.29,2,1,0.52,1,2,3,600.794874051873,0,0,600.794874051873,1
9104,1,3,3,0.32,2,5,1.38,1,1,3,402.694874051873,1,229.812123304288,632.506997356161,1
9105,1,3,6,0.65,2,3,0.01,1,1,4,782.094874051873,0,0,782.094874051873,1
9106,2,3,7,0.24,1,2,2.59,1,1,2,1012.79487405187,0,0,1012.79487405187,0
9107,2,4,0,0.76,1,6,4.42,0,1,2,421.894874051873,1,138.054354721028,559.949228772901,1
9108,2,2,4,0.47,2,6,0.97,0,2,3,681.694874051873,1,165.014485855807,846.70935990768,1
9109,1,2,2,0.98,1,6,3.51,0,2,3,744.994874051873,0,0,744.994874051873,1
9110,2,5,2,0.81,3,4,3.85,1,1,4,614.894874051873,0,0,614.894874051873,1
9111,2,2,2,0.63,2,2,0.55,0,2,3,451.494874051873,1,116.330043340644,567.824917392517,1
9112,2,2,7,0.98,1,1,1.22,0,1,4,1295.49487405187,0,0,1295.49487405187,1
9113,1,4,2,0.67,1,4,3.39,1,2,3,663.694874051873,1,143.250428600764,806.945302652637,1
9114,2,4,1,0.95,1,3,1.9,1,2,3,430.594874051873,1,88.6049886530429,519.199862704916,1
9115,1,2,7,0.1,1,6,1.39,0,2,4,1159.59487405187,0,0,1159.59487405187,1
9116,2,4,1,0.51,2,2,1.3,0,2,3,298.394874051873,0,0,298.394874051873,0
9117,2,1,5,0.52,3,2,3.19,0,1,1,924.194874051873,1,299.272221674333,1223.46709572621,1
9118,1,2,4,0.53,3,5,4.78,0,2,3,879.994874051873,1,150.873722410107,1030.86859646198,1
9119,2,2,7,0.93,2,1,3.64,1,1,2,1194.99487405187,1,261.874835698513,1456.86970975039,1
9120,1,3,0,0.2,1,1,0.39,1,1,2,172.594874051873,0,0,172.594874051873,0
9121,2,2,6,0.02,1,4,4.51,0,2,2,1210.19487405187,1,155.114237614485,1365.30911166636,1
9122,2,2,4,0.49,3,1,2.8,0,1,2,805.794874051873,0,0,805.794874051873,1
9123,1,2,0,0.2,2,1,4.16,0,1,3,376.094874051873,1,222.06889271631,598.163766768183,1
9124,1,2,0,0.18,1,5,1.56,0,1,3,263.494874051873,0,0,263.494874051873,0
9125,1,2,7,0.68,2,1,0.95,1,2,2,1077.99487405187,1,229.49639586531,1307.49126991718,1
9126,1,5,6,0.12,2,6,2.18,0,1,3,816.694874051873,0,0,816.694874051873,1
9127,1,3,3,0.82,2,2,4.63,0,2,3,735.194874051873,1,9.1309118595307,744.325785911404,1
9128,1,2,0,0.42,1,3,3.59,1,1,3,341.194874051873,1,239.940397882675,581.135271934548,1
9129,1,2,2,0.27,2,6,0.35,0,1,3,344.694874051873,1,227.243845855662,571.938719907535,1
9130,2,6,6,0.87,1,5,0.25,0,1,3,917.694874051873,0,0,917.694874051873,1
9131,1,4,1,0.41,1,7,3.44,0,1,3,442.394874051873,0,0,442.394874051873,1
9132,2,3,3,0.06,1,6,1.71,1,1,3,485.394874051873,1,186.050074008108,671.444948059981,1
9133,2,3,1,0.96,2,1,0.89,1,1,4,371.394874051873,0,0,371.394874051873,0
9134,1,3,3,0.39,3,7,3.31,0,2,3,613.294874051873,0,0,613.294874051873,0
9135,2,5,5,0.5,2,7,3.34,1,1,3,754.094874051873,1,187.060149332418,941.155023384291,1
9136,2,3,2,0.89,1,2,0.91,1,2,2,488.294874051873,1,108.237058958065,596.531933009938,1
9137,1,1,5,0.27,2,7,0.2,0,2,1,792.194874051873,0,0,792.194874051873,1
9138,1,4,1,0.51,1,4,1.43,0,1,3,434.894874051873,1,143.645093719131,578.539967771004,1
9139,2,1,7,0.13,2,6,0.3,1,2,1,953.994874051873,1,337.787824594764,1291.78269864664,1
9140,1,2,4,0.06,1,7,2.58,0,2,3,808.894874051873,0,0,808.894874051873,1
9141,1,2,3,0.13,1,1,4.41,0,2,2,874.494874051873,0,0,874.494874051873,1
9142,1,4,7,0.36,2,6,4.62,1,2,3,1079.89487405187,1,118.241383997937,1198.13625804981,1
9143,2,3,1,0.14,2,5,1.09,0,1,2,189.794874051873,0,0,189.794874051873,0
9144,1,6,1,0.98,1,6,2.13,0,2,5,560.994874051873,1,91.4961736230009,652.491047674874,1
9145,2,2,3,0.76,2,7,4.83,0,1,2,747.394874051873,1,249.897415382363,997.292289434236,1
9146,1,3,6,0.1,1,7,4.61,1,1,2,980.594874051873,1,236.253944104276,1216.84881815615,1
9147,1,3,6,0.26,2,1,1.2,1,1,3,810.894874051873,0,0,810.894874051873,1
9148,1,3,5,0.92,2,4,3.72,1,2,2,957.694874051873,0,0,957.694874051873,1
9149,1,1,4,0.29,1,6,1.14,0,1,1,776.794874051873,0,0,776.794874051873,1
9150,2,3,6,0.56,1,3,0.67,0,1,2,898.394874051873,0,0,898.394874051873,1
9151,1,2,1,0.93,1,7,4.84,1,2,2,634.994874051873,1,237.275702005256,872.270576057128,1
9152,1,5,7,0.8,2,6,1.53,0,2,3,1037.59487405187,1,71.7937763705364,1109.38865042241,1
9153,2,2,7,0.08,2,6,1.88,1,1,2,916.494874051873,0,0,916.494874051873,1
9154,1,2,2,0.53,1,7,2.2,1,1,3,515.994874051873,0,0,515.994874051873,1
9155,1,2,7,0.25,1,5,2.83,1,2,2,1136.09487405187,1,210.423182351987,1346.51805640386,1
9156,1,2,5,0.37,1,3,3,0,1,2,935.194874051873,1,196.258170112671,1131.45304416454,1
9157,2,4,5,0.88,1,4,2.6,1,1,3,946.494874051873,1,222.209689096305,1168.70456314818,1
9158,1,4,5,0.69,2,5,1.85,0,1,4,819.294874051873,0,0,819.294874051873,1
9159,1,3,2,0.62,2,5,1.44,0,1,2,384.694874051873,0,0,384.694874051873,1
9160,2,3,5,0.09,1,6,0.95,0,2,3,786.294874051873,1,74.8615754354938,861.156449487367,1
9161,1,4,2,0.89,2,4,2.51,0,2,2,603.294874051873,0,0,603.294874051873,1
9162,1,2,1,0.19,2,2,4.23,0,1,2,413.294874051873,1,183.566672510879,596.861546562752,1
9163,2,3,2,0.15,1,4,4.22,0,2,2,692.594874051873,1,102.878592033173,795.473466085046,0
9164,1,2,6,0.54,1,5,1.94,0,2,3,1069.29487405187,0,0,1069.29487405187,1
9165,1,1,3,0.77,1,6,3.25,0,2,1,879.694874051873,1,257.608529116235,1137.30340316811,1
9166,1,2,5,0.78,2,7,4.8,0,1,4,1038.49487405187,0,0,1038.49487405187,1
9167,1,2,5,0.57,1,2,1.09,1,1,4,870.694874051873,0,0,870.694874051873,1
9168,2,3,6,0.97,1,2,1.18,0,1,2,977.194874051873,0,0,977.194874051873,1
9169,1,2,3,0.88,2,5,2.99,1,1,3,615.994874051873,0,0,615.994874051873,1
9170,2,4,7,0.79,1,4,3.42,1,1,3,1205.79487405187,0,0,1205.79487405187,1
9171,1,1,0,0.53,1,3,0.65,1,1,1,268.494874051873,0,0,268.494874051873,0
9172,1,2,5,0.58,2,1,2.47,0,1,2,915.994874051873,0,0,915.994874051873,1
9173,2,3,5,0.86,1,7,0.37,1,2,3,802.394874051873,0,0,802.394874051873,1
9174,1,3,3,0.26,2,2,4.14,1,2,3,582.894874051873,0,0,582.894874051873,1
9175,1,3,2,0.4,1,6,0.52,0,2,2,460.094874051873,0,0,460.094874051873,1
9176,1,3,4,0.82,2,3,4.76,0,2,3,856.694874051873,0,0,856.694874051873,1
9177,2,2,3,0.02,1,3,4.97,1,1,2,703.194874051873,0,0,703.194874051873,1
9178,2,2,0,0.84,2,3,0.95,0,2,3,268.794874051873,0,0,268.794874051873,0
9179,1,2,3,0.08,2,1,1.46,1,1,2,515.494874051873,1,266.465197480135,781.960071532008,1
9180,1,3,4,0.26,1,4,1.3,1,1,4,745.894874051873,0,0,745.894874051873,1
9181,2,2,1,0.56,1,3,0.95,0,2,4,507.394874051873,1,209.646291236662,717.041165288535,1
9182,1,3,5,0.42,2,2,4.9,0,1,4,936.694874051873,1,229.42072522101,1166.11559927288,1
9183,2,2,7,0.7,1,4,2.7,1,1,4,1278.09487405187,0,0,1278.09487405187,1
9184,1,2,6,0.48,1,1,3.22,1,2,2,1150.49487405187,0,0,1150.49487405187,1
9185,1,1,5,0.98,1,5,3.57,1,1,1,1047.99487405187,1,391.943254670607,1439.93812872248,1
9186,1,4,2,0.93,1,7,2.35,1,1,3,515.494874051873,1,191.833878766195,707.328752818067,1
9187,2,4,5,0.09,2,4,4.83,0,1,3,910.294874051873,1,185.416139585403,1095.71101363728,1
9188,1,3,7,0.55,1,2,2.49,0,1,2,1103.09487405187,0,0,1103.09487405187,1
9189,1,2,4,0.32,2,1,0.07,1,2,3,642.194874051873,0,0,642.194874051873,1
9190,2,3,0,0.18,2,1,0.7,1,1,2,85.4948740518729,1,235.518510635947,321.01338468782,0
9191,2,2,2,0.47,2,6,0.73,0,2,3,439.694874051873,0,0,439.694874051873,1
9192,1,2,1,0.03,2,1,3.43,1,2,3,427.494874051873,1,239.615948287728,667.110822339601,1
9193,2,1,4,0.61,3,1,0.82,0,1,1,782.394874051873,1,301.783719700612,1084.17859375248,1
9194,1,3,1,0.78,1,1,1,1,1,2,393.494874051873,0,0,393.494874051873,1
9195,2,3,1,0.78,1,5,1.12,0,1,4,434.494874051873,1,237.086381131138,671.581255183011,1
9196,2,3,7,0.06,1,6,1.59,0,2,4,1104.39487405187,1,197.038049320737,1301.43292337261,1
9197,1,2,7,0.56,1,1,0.46,1,2,2,1137.89487405187,0,0,1137.89487405187,1
9198,1,3,0,0.53,1,6,3.93,1,2,2,362.494874051873,0,0,362.494874051873,0
9199,1,2,3,0.46,1,5,0.35,1,1,2,529.394874051873,1,264.07998950147,793.474863553343,1
9200,2,2,2,0.28,1,2,1.69,1,2,4,567.994874051873,0,0,567.994874051873,1
9201,2,3,2,0.27,2,7,1.55,1,1,2,289.694874051873,0,0,289.694874051873,0
9202,2,1,4,0.19,2,6,3.95,1,1,1,749.294874051873,1,357.969622294127,1107.264496346,1
9203,2,4,7,0.38,1,3,0.77,0,1,3,994.994874051873,0,0,994.994874051873,1
9204,2,3,3,0.32,2,7,4.91,1,1,3,579.194874051873,0,0,579.194874051873,1
9205,1,4,1,0.19,1,5,4.74,1,2,3,473.794874051873,0,0,473.794874051873,0
9206,1,3,2,0.01,1,4,3.52,0,1,3,589.394874051873,0,0,589.394874051873,0
9207,1,1,7,0.21,1,5,3.06,1,1,1,1152.39487405187,0,0,1152.39487405187,1
9208,2,2,0,0.37,1,1,2.05,0,2,4,502.694874051873,1,283.847145153764,786.542019205637,1
9209,1,2,0,0.45,1,7,1.34,1,1,3,232.594874051873,1,265.047274109357,497.64214816123,1
9210,1,4,2,0.13,1,7,3.17,0,1,3,507.494874051873,1,191.247141850309,698.742015902182,1
9211,1,3,7,0.18,2,1,0.84,1,1,2,897.494874051873,1,233.208285992707,1130.70316004458,1
9212,1,6,6,0.08,1,7,1.26,0,1,5,925.494874051873,0,0,925.494874051873,1
9213,1,4,0,0.68,2,1,4.2,0,1,3,380.494874051873,1,147.463016398004,527.957890449877,1
9214,2,2,1,0.15,1,3,2.55,0,2,4,534.094874051873,0,0,534.094874051873,1
9215,1,3,7,0.39,1,3,1.83,0,1,4,1109.29487405187,1,198.713965338778,1308.00883939065,1
9216,2,3,2,0.46,3,5,2.41,0,1,3,412.394874051873,1,146.498267367447,558.89314141932,1
9217,1,2,0,0.16,1,6,2.88,0,2,2,376.894874051873,1,165.271464283624,542.166338335497,1
9218,2,1,6,0.23,2,4,4.4,0,2,1,1191.99487405187,0,0,1191.99487405187,1
9219,1,6,0,0.56,2,2,0.13,0,2,5,191.394874051873,0,0,191.394874051873,0
9220,1,4,4,0.57,1,7,0.65,0,2,3,718.694874051873,0,0,718.694874051873,1
9221,2,6,3,0.13,1,1,3.07,1,1,5,702.494874051873,0,0,702.494874051873,1
9222,1,2,7,0.27,2,7,0.46,1,1,3,870.194874051873,1,284.177798151952,1154.37267220383,1
9223,2,5,0,0.35,1,7,2.76,1,1,3,230.594874051873,1,222.814687611075,453.409561662948,1
9224,1,4,6,0.06,1,7,4.94,0,1,4,1106.89487405187,1,266.615289047228,1373.5101630991,1
9225,1,5,7,0.41,2,5,4.46,0,2,3,1133.39487405187,1,81.6431477184636,1215.03802177034,1
9226,2,3,7,0.99,2,1,4.36,1,1,3,1178.79487405187,0,0,1178.79487405187,1
9227,1,2,0,0.02,2,4,3.12,1,1,3,245.694874051873,0,0,245.694874051873,0
9228,2,4,1,0.64,2,1,4.17,0,2,3,538.794874051873,0,0,538.794874051873,1
9229,1,3,3,0.36,1,2,0.15,1,1,3,446.394874051873,1,159.624300688898,606.019174740771,1
9230,2,2,3,0.79,1,5,0.56,0,1,2,637.794874051873,1,253.610107659923,891.404981711796,1
9231,2,4,7,0.08,1,7,2.6,0,1,3,1047.49487405187,1,161.604654262469,1209.09952831434,1
9232,1,2,7,0.02,1,7,0.3,0,2,2,1034.69487405187,0,0,1034.69487405187,1
9233,2,6,3,0.25,2,2,1.89,0,1,5,534.094874051873,0,0,534.094874051873,1
9234,1,3,3,0.34,1,3,1.53,0,1,4,627.794874051873,1,204.161520909884,831.956394961757,1
9235,1,6,0,0.62,1,5,1.27,1,1,5,251.194874051873,1,234.191331204415,485.386205256288,1
9236,1,1,4,0.43,2,4,3.21,0,1,1,878.494874051873,0,0,878.494874051873,1
9237,2,5,1,0.15,1,6,3.6,1,2,3,411.594874051873,0,0,411.594874051873,1
9238,2,4,4,0.58,3,7,3.62,1,2,3,713.494874051873,1,142.869451305783,856.364325357656,1
9239,2,2,1,1,1,5,0.85,1,1,3,394.594874051873,0,0,394.594874051873,1
9240,2,2,4,0.58,1,3,0.98,0,1,2,746.494874051873,1,158.484993361767,904.97986741364,1
9241,1,2,0,0.48,1,6,4.63,0,2,4,565.994874051873,0,0,565.994874051873,0
9242,1,2,6,0.49,2,3,1.1,1,2,2,865.794874051873,1,207.769935485992,1073.56480953787,1
9243,2,3,0,0.26,1,3,4.14,1,1,2,287.894874051873,0,0,287.894874051873,0
9244,1,3,3,0,3,5,2.18,1,1,2,401.094874051873,0,0,401.094874051873,1
9245,2,2,7,0.2,2,4,2.9,1,2,2,1113.09487405187,1,211.481338229179,1324.57621228105,1
9246,1,3,1,0.48,1,2,3.82,0,1,4,530.494874051873,1,176.37062240688,706.865496458753,1
9247,2,1,1,0.59,1,4,2.73,1,1,1,575.294874051873,0,0,575.294874051873,1
9248,1,3,7,0.77,1,3,1.8,0,1,2,1097.19487405187,1,104.506121438695,1201.70099549057,1
9249,1,2,2,0.36,1,6,1.63,1,2,2,515.394874051873,1,206.309847778293,721.704721830166,0
9250,1,2,0,0.11,1,2,2.04,1,1,3,223.394874051873,0,0,223.394874051873,0
9251,1,3,3,0.79,1,1,3.71,0,2,2,865.294874051873,0,0,865.294874051873,1
9252,1,4,0,0.82,2,7,4.82,1,2,3,344.694874051873,0,0,344.694874051873,0
9253,2,2,1,0.78,1,5,0.75,0,2,2,465.994874051873,1,187.33214886795,653.327022919823,1
9254,2,3,6,0.06,1,1,4.91,0,2,3,1175.39487405187,1,80.0809381098628,1255.47581216174,1
9255,1,4,0,0.57,1,3,0.51,1,2,3,196.694874051873,0,0,196.694874051873,0
